stage	trans
G46	TRINITY_DN124340_c2_g1_i1
G46	TRINITY_DN115830_c5_g1_i2
G46	TRINITY_DN144378_c16_g1_i1
G46	TRINITY_DN140168_c3_g1_i3
G46	TRINITY_DN126684_c3_g2_i1
G46	TRINITY_DN123181_c5_g1_i9
G46	TRINITY_DN116743_c2_g1_i2
G46	TRINITY_DN132009_c10_g1_i1
G46	TRINITY_DN119019_c3_g3_i2
G46	TRINITY_DN124277_c3_g2_i1
G46	TRINITY_DN133871_c2_g2_i1
G46	TRINITY_DN115257_c5_g2_i4
G46	TRINITY_DN133244_c2_g1_i5
G46	TRINITY_DN127483_c0_g1_i3
G46	TRINITY_DN133721_c1_g2_i2
G46	TRINITY_DN133221_c5_g1_i3
G46	TRINITY_DN134545_c7_g3_i1
G46	TRINITY_DN134571_c7_g1_i3
G46	TRINITY_DN116987_c0_g1_i1
G46	TRINITY_DN133134_c3_g1_i1
G46	TRINITY_DN136031_c1_g1_i2
G46	TRINITY_DN128320_c1_g1_i4
G46	TRINITY_DN123363_c1_g1_i1
G46	TRINITY_DN130750_c2_g2_i2
G46	TRINITY_DN122625_c1_g1_i1
G46	TRINITY_DN127079_c1_g2_i2
G46	TRINITY_DN138426_c0_g3_i1
G46	TRINITY_DN127193_c8_g1_i2
G46	TRINITY_DN142540_c2_g1_i11
G46	TRINITY_DN132313_c3_g1_i3
G46	TRINITY_DN131553_c4_g1_i4
G46	TRINITY_DN126967_c3_g1_i1
G46	TRINITY_DN137509_c2_g1_i1
G46	TRINITY_DN124596_c3_g6_i1
G46	TRINITY_DN123009_c0_g1_i4
G46	TRINITY_DN117446_c5_g1_i6
G46	TRINITY_DN122095_c2_g2_i1
G46	TRINITY_DN127150_c0_g1_i2
G46	TRINITY_DN130702_c7_g1_i2
G46	TRINITY_DN137634_c0_g1_i1
G46	TRINITY_DN140271_c2_g2_i2
G46	TRINITY_DN133361_c2_g3_i1
G46	TRINITY_DN133344_c3_g1_i1
G46	TRINITY_DN138939_c0_g1_i2
G46	TRINITY_DN132435_c0_g2_i2
G46	TRINITY_DN132863_c1_g3_i3
G46	TRINITY_DN143468_c4_g2_i9
G46	TRINITY_DN122270_c5_g2_i1
G46	TRINITY_DN124628_c6_g1_i3
G46	TRINITY_DN127259_c4_g3_i1
G46	TRINITY_DN115761_c6_g4_i2
G46	TRINITY_DN137488_c1_g6_i1
G46	TRINITY_DN120251_c5_g1_i1
G46	TRINITY_DN138449_c3_g3_i1
G46	TRINITY_DN125257_c0_g1_i1
G46	TRINITY_DN133100_c2_g1_i3
G46	TRINITY_DN137238_c0_g4_i1
G46	TRINITY_DN141640_c3_g1_i5
G46	TRINITY_DN138978_c3_g1_i8
G46	TRINITY_DN125482_c0_g2_i3
G46	TRINITY_DN127184_c4_g2_i1
G46	TRINITY_DN117791_c0_g1_i1
G46	TRINITY_DN122292_c5_g1_i1
G46	TRINITY_DN123787_c0_g1_i8
G46	TRINITY_DN142768_c8_g1_i1
G46	TRINITY_DN130655_c4_g2_i1
G46	TRINITY_DN142378_c7_g1_i6
G46	TRINITY_DN116070_c0_g1_i4
G46	TRINITY_DN125080_c6_g2_i1
G46	TRINITY_DN141866_c6_g4_i1
G46	TRINITY_DN141256_c5_g1_i2
G46	TRINITY_DN114573_c6_g1_i4
G46	TRINITY_DN115380_c7_g2_i2
G46	TRINITY_DN125521_c1_g3_i2
G46	TRINITY_DN138566_c2_g2_i2
G46	TRINITY_DN114855_c4_g1_i4
G46	TRINITY_DN113324_c0_g1_i1
G46	TRINITY_DN142801_c2_g2_i7
G46	TRINITY_DN142757_c5_g2_i1
G46	TRINITY_DN139067_c3_g1_i1
G46	TRINITY_DN140774_c3_g4_i7
G46	TRINITY_DN120639_c4_g3_i1
G46	TRINITY_DN114959_c0_g1_i1
G46	TRINITY_DN137739_c0_g1_i1
G46	TRINITY_DN127991_c1_g1_i3
G46	TRINITY_DN129392_c0_g1_i2
G46	TRINITY_DN115905_c5_g1_i5
G46	TRINITY_DN133580_c2_g1_i1
G46	TRINITY_DN116752_c3_g1_i1
G46	TRINITY_DN132180_c0_g1_i1
G46	TRINITY_DN138880_c5_g2_i1
G46	TRINITY_DN123014_c7_g1_i1
G46	TRINITY_DN131422_c1_g1_i4
G46	TRINITY_DN118688_c1_g1_i2
G46	TRINITY_DN144125_c1_g2_i1
G46	TRINITY_DN143763_c5_g3_i1
G46	TRINITY_DN138887_c0_g1_i1
G46	TRINITY_DN120053_c3_g3_i2
G46	TRINITY_DN114663_c0_g1_i1
G46	TRINITY_DN115334_c0_g1_i2
G46	TRINITY_DN141322_c6_g2_i29
G46	TRINITY_DN129420_c6_g1_i3
G46	TRINITY_DN126559_c5_g1_i2
G46	TRINITY_DN141866_c6_g2_i5
G46	TRINITY_DN133449_c4_g2_i1
G46	TRINITY_DN114593_c1_g1_i1
G46	TRINITY_DN139346_c3_g1_i1
G46	TRINITY_DN118036_c1_g4_i3
G46	TRINITY_DN142546_c11_g2_i1
G46	TRINITY_DN122883_c2_g2_i6
G46	TRINITY_DN120865_c6_g1_i4
G46	TRINITY_DN134732_c3_g4_i1
G46	TRINITY_DN141308_c6_g1_i5
G46	TRINITY_DN132831_c7_g1_i6
G46	TRINITY_DN114579_c5_g3_i1
G46	TRINITY_DN129169_c0_g1_i2
G46	TRINITY_DN131734_c1_g5_i1
G46	TRINITY_DN114051_c0_g1_i1
G46	TRINITY_DN143706_c2_g1_i4
G46	TRINITY_DN117269_c5_g1_i1
G46	TRINITY_DN137941_c3_g1_i10
G46	TRINITY_DN129711_c0_g1_i1
G46	TRINITY_DN143027_c1_g4_i2
G46	TRINITY_DN132910_c1_g1_i6
G46	TRINITY_DN112202_c1_g1_i3
G46	TRINITY_DN121346_c0_g1_i1
G46	TRINITY_DN130411_c3_g3_i2
G46	TRINITY_DN128582_c0_g1_i11
G46	TRINITY_DN120589_c0_g2_i1
G46	TRINITY_DN143650_c2_g3_i2
G46	TRINITY_DN141267_c5_g2_i11
G46	TRINITY_DN137671_c5_g2_i1
G46	TRINITY_DN121090_c7_g4_i1
G46	TRINITY_DN120653_c3_g4_i2
G46	TRINITY_DN130030_c4_g1_i1
G46	TRINITY_DN112387_c0_g1_i1
G46	TRINITY_DN115266_c5_g1_i1
G46	TRINITY_DN129332_c3_g2_i1
G46	TRINITY_DN141478_c2_g2_i1
G46	TRINITY_DN119007_c5_g2_i1
G46	TRINITY_DN136614_c1_g2_i1
G46	TRINITY_DN132927_c8_g1_i1
G46	TRINITY_DN134539_c0_g1_i2
G46	TRINITY_DN119340_c11_g1_i7
G46	TRINITY_DN118616_c2_g1_i2
G46	TRINITY_DN126085_c3_g1_i1
G46	TRINITY_DN136038_c1_g1_i1
G46	TRINITY_DN128446_c6_g2_i1
G46	TRINITY_DN126743_c8_g1_i3
G46	TRINITY_DN126968_c4_g1_i1
G46	TRINITY_DN141935_c0_g1_i1
G46	TRINITY_DN123903_c3_g2_i2
G46	TRINITY_DN114671_c10_g1_i1
G46	TRINITY_DN121023_c5_g1_i4
G46	TRINITY_DN143570_c2_g1_i7
G46	TRINITY_DN130338_c12_g1_i1
G46	TRINITY_DN135468_c3_g4_i1
G46	TRINITY_DN142674_c1_g1_i3
G46	TRINITY_DN131649_c2_g1_i1
G46	TRINITY_DN137784_c5_g1_i1
G46	TRINITY_DN134860_c0_g2_i7
G46	TRINITY_DN134728_c5_g1_i1
G46	TRINITY_DN131974_c1_g2_i4
G46	TRINITY_DN132886_c2_g1_i2
G46	TRINITY_DN135974_c0_g1_i1
G46	TRINITY_DN118084_c9_g1_i2
G46	TRINITY_DN115540_c1_g1_i4
G46	TRINITY_DN121500_c2_g3_i4
G46	TRINITY_DN140942_c0_g1_i2
G46	TRINITY_DN135307_c0_g2_i1
G46	TRINITY_DN113078_c0_g1_i2
G46	TRINITY_DN135884_c2_g2_i1
G46	TRINITY_DN138772_c6_g1_i2
G46	TRINITY_DN143550_c1_g1_i1
G46	TRINITY_DN118658_c5_g1_i7
G46	TRINITY_DN115203_c0_g1_i4
G46	TRINITY_DN144438_c7_g2_i1
G46	TRINITY_DN141219_c3_g1_i1
G46	TRINITY_DN120898_c7_g1_i1
G46	TRINITY_DN124239_c0_g4_i2
G46	TRINITY_DN115846_c1_g3_i1
G46	TRINITY_DN122790_c4_g1_i12
G46	TRINITY_DN132423_c5_g3_i1
G46	TRINITY_DN135472_c2_g2_i1
G46	TRINITY_DN142110_c4_g1_i1
G46	TRINITY_DN134212_c3_g2_i1
G46	TRINITY_DN138887_c0_g2_i9
G46	TRINITY_DN144430_c33_g1_i2
G46	TRINITY_DN120163_c11_g2_i2
G46	TRINITY_DN132037_c0_g3_i1
G46	TRINITY_DN123839_c5_g2_i1
G46	TRINITY_DN123176_c3_g1_i1
G46	TRINITY_DN132516_c4_g1_i1
G46	TRINITY_DN140097_c2_g3_i2
G46	TRINITY_DN143776_c5_g3_i2
G46	TRINITY_DN126447_c4_g2_i3
G46	TRINITY_DN133148_c2_g2_i1
G46	TRINITY_DN135462_c7_g1_i2
G46	TRINITY_DN136281_c3_g1_i6
G46	TRINITY_DN119656_c1_g2_i6
G46	TRINITY_DN135722_c1_g1_i2
G46	TRINITY_DN113916_c0_g1_i6
G46	TRINITY_DN115104_c0_g1_i1
G46	TRINITY_DN135317_c0_g1_i1
G46	TRINITY_DN135978_c6_g1_i2
G46	TRINITY_DN124254_c3_g1_i5
G46	TRINITY_DN133789_c2_g1_i1
G46	TRINITY_DN118806_c12_g1_i4
G46	TRINITY_DN120390_c6_g1_i1
G46	TRINITY_DN142404_c0_g1_i3
G46	TRINITY_DN127022_c4_g1_i1
G46	TRINITY_DN141013_c1_g1_i3
G46	TRINITY_DN119870_c1_g1_i3
G46	TRINITY_DN125943_c5_g1_i11
G46	TRINITY_DN127924_c1_g4_i1
G46	TRINITY_DN142123_c3_g1_i7
G46	TRINITY_DN133222_c5_g3_i3
G46	TRINITY_DN130764_c0_g1_i4
G46	TRINITY_DN130035_c3_g1_i1
G46	TRINITY_DN121119_c1_g1_i1
G46	TRINITY_DN143068_c1_g1_i3
G46	TRINITY_DN119588_c7_g1_i3
G46	TRINITY_DN118714_c2_g1_i2
G46	TRINITY_DN115074_c5_g4_i1
G46	TRINITY_DN136419_c1_g1_i3
G46	TRINITY_DN142941_c6_g4_i2
G46	TRINITY_DN126063_c2_g1_i1
G46	TRINITY_DN143854_c7_g1_i3
G46	TRINITY_DN138968_c1_g1_i1
G46	TRINITY_DN123766_c2_g2_i3
G46	TRINITY_DN124431_c10_g2_i1
G46	TRINITY_DN129882_c0_g1_i4
G46	TRINITY_DN123654_c2_g1_i6
G46	TRINITY_DN138496_c1_g4_i1
G46	TRINITY_DN132987_c2_g1_i2
G46	TRINITY_DN139559_c0_g1_i6
G46	TRINITY_DN116977_c5_g1_i1
G46	TRINITY_DN139290_c1_g1_i4
G46	TRINITY_DN116258_c0_g1_i24
G46	TRINITY_DN139159_c5_g1_i1
G46	TRINITY_DN137339_c4_g1_i1
G46	TRINITY_DN119150_c0_g1_i8
G46	TRINITY_DN143947_c4_g1_i1
G46	TRINITY_DN130750_c2_g1_i1
G46	TRINITY_DN132897_c3_g1_i2
G46	TRINITY_DN118003_c1_g1_i1
G46	TRINITY_DN122820_c1_g1_i4
G46	TRINITY_DN119226_c10_g2_i5
G46	TRINITY_DN135032_c2_g2_i4
G46	TRINITY_DN128271_c5_g1_i1
G46	TRINITY_DN125589_c0_g1_i5
G46	TRINITY_DN123416_c0_g1_i1
G46	TRINITY_DN119174_c9_g3_i1
G46	TRINITY_DN121979_c6_g1_i2
G46	TRINITY_DN130428_c6_g1_i2
G46	TRINITY_DN118873_c5_g1_i7
G46	TRINITY_DN152252_c0_g1_i1
G46	TRINITY_DN128657_c0_g1_i1
G46	TRINITY_DN127978_c3_g1_i4
G46	TRINITY_DN135330_c1_g1_i1
G46	TRINITY_DN136834_c4_g1_i2
G46	TRINITY_DN121251_c1_g1_i1
G46	TRINITY_DN138293_c6_g2_i1
G46	TRINITY_DN118448_c3_g1_i3
G46	TRINITY_DN123766_c2_g1_i3
G46	TRINITY_DN112574_c0_g1_i2
G46	TRINITY_DN120020_c3_g1_i2
G46	TRINITY_DN116788_c5_g3_i3
G46	TRINITY_DN132624_c1_g1_i1
G46	TRINITY_DN128417_c1_g2_i1
G46	TRINITY_DN116929_c0_g1_i2
G46	TRINITY_DN118060_c3_g1_i1
G46	TRINITY_DN113690_c0_g1_i1
G46	TRINITY_DN118770_c4_g3_i2
G46	TRINITY_DN122796_c9_g1_i1
G46	TRINITY_DN126487_c9_g1_i1
G46	TRINITY_DN141780_c3_g1_i6
G46	TRINITY_DN133753_c5_g1_i1
G46	TRINITY_DN129516_c0_g1_i5
G46	TRINITY_DN120721_c4_g1_i1
G46	TRINITY_DN134332_c2_g1_i7
G46	TRINITY_DN119124_c5_g1_i9
G46	TRINITY_DN129406_c4_g1_i3
G46	TRINITY_DN114916_c2_g1_i3
G46	TRINITY_DN116534_c0_g1_i6
G46	TRINITY_DN140213_c0_g1_i4
G46	TRINITY_DN113334_c0_g1_i1
G46	TRINITY_DN118953_c4_g2_i2
G46	TRINITY_DN135199_c0_g1_i3
G46	TRINITY_DN131081_c11_g1_i2
G46	TRINITY_DN143570_c2_g3_i3
G46	TRINITY_DN124253_c4_g3_i4
G46	TRINITY_DN115158_c2_g1_i1
G46	TRINITY_DN128435_c0_g1_i1
G46	TRINITY_DN114325_c1_g1_i6
G46	TRINITY_DN123186_c3_g1_i1
G46	TRINITY_DN134633_c1_g1_i2
G46	TRINITY_DN130594_c3_g2_i1
G46	TRINITY_DN122884_c4_g1_i2
G46	TRINITY_DN120171_c3_g2_i4
G46	TRINITY_DN136725_c8_g1_i8
G46	TRINITY_DN135098_c1_g1_i1
G46	TRINITY_DN141056_c1_g1_i1
G46	TRINITY_DN126274_c3_g3_i3
G46	TRINITY_DN142517_c4_g1_i4
G46	TRINITY_DN133222_c5_g2_i1
G46	TRINITY_DN137030_c2_g1_i1
G46	TRINITY_DN134024_c6_g2_i2
G46	TRINITY_DN134297_c9_g1_i1
G46	TRINITY_DN139056_c4_g1_i1
G46	TRINITY_DN141191_c7_g2_i2
G46	TRINITY_DN140648_c1_g1_i1
G46	TRINITY_DN123275_c1_g2_i4
G46	TRINITY_DN135668_c1_g1_i4
G46	TRINITY_DN133393_c1_g2_i1
G46	TRINITY_DN141697_c1_g1_i12
G46	TRINITY_DN115778_c1_g1_i2
G46	TRINITY_DN123587_c1_g2_i3
G46	TRINITY_DN119803_c4_g1_i1
G46	TRINITY_DN143746_c8_g1_i6
G46	TRINITY_DN140405_c1_g1_i1
G46	TRINITY_DN140861_c4_g1_i1
G46	TRINITY_DN140675_c0_g3_i1
G46	TRINITY_DN129292_c4_g2_i1
G46	TRINITY_DN139661_c0_g5_i3
G46	TRINITY_DN124489_c5_g4_i2
G46	TRINITY_DN141431_c1_g1_i6
G46	TRINITY_DN129137_c3_g1_i1
G46	TRINITY_DN141248_c9_g1_i2
G46	TRINITY_DN121600_c2_g1_i1
G46	TRINITY_DN114520_c0_g1_i2
G46	TRINITY_DN143759_c0_g2_i1
G46	TRINITY_DN136702_c0_g1_i7
G46	TRINITY_DN121238_c0_g1_i1
G46	TRINITY_DN126194_c1_g1_i1
G46	TRINITY_DN136132_c1_g1_i2
G46	TRINITY_DN131287_c5_g6_i1
G46	TRINITY_DN124091_c2_g2_i2
G46	TRINITY_DN142625_c1_g2_i1
G46	TRINITY_DN119037_c5_g2_i1
G46	TRINITY_DN109468_c0_g1_i1
G46	TRINITY_DN140972_c5_g2_i1
G46	TRINITY_DN139721_c0_g1_i2
G46	TRINITY_DN126448_c2_g1_i1
G46	TRINITY_DN123805_c0_g1_i7
G46	TRINITY_DN132168_c1_g1_i1
G46	TRINITY_DN115955_c1_g1_i1
G46	TRINITY_DN139246_c3_g2_i1
G46	TRINITY_DN129652_c1_g4_i3
G46	TRINITY_DN144166_c4_g1_i1
G46	TRINITY_DN143943_c8_g5_i1
G46	TRINITY_DN135105_c0_g2_i1
G46	TRINITY_DN138011_c2_g1_i6
G46	TRINITY_DN133658_c2_g2_i2
G46	TRINITY_DN117335_c0_g2_i3
G46	TRINITY_DN139994_c3_g1_i1
G46	TRINITY_DN132107_c1_g2_i2
G46	TRINITY_DN132873_c5_g1_i2
G46	TRINITY_DN129680_c1_g2_i1
G46	TRINITY_DN113116_c0_g1_i3
G46	TRINITY_DN123174_c2_g3_i5
G46	TRINITY_DN118582_c2_g1_i10
G46	TRINITY_DN140396_c3_g1_i1
G46	TRINITY_DN115381_c1_g1_i1
G46	TRINITY_DN123727_c1_g1_i3
G46	TRINITY_DN134694_c3_g3_i2
G46	TRINITY_DN130243_c0_g1_i7
G46	TRINITY_DN122510_c5_g7_i1
G46	TRINITY_DN118489_c3_g1_i2
G46	TRINITY_DN143466_c4_g4_i6
G46	TRINITY_DN121800_c4_g1_i1
G46	TRINITY_DN128430_c4_g4_i2
G46	TRINITY_DN122025_c0_g1_i1
G46	TRINITY_DN119191_c4_g1_i2
G46	TRINITY_DN140790_c2_g1_i1
G46	TRINITY_DN121449_c8_g2_i1
G46	TRINITY_DN141381_c2_g4_i1
G46	TRINITY_DN119117_c0_g1_i11
G46	TRINITY_DN143401_c1_g4_i7
G46	TRINITY_DN129160_c7_g1_i2
G46	TRINITY_DN131683_c3_g3_i1
G46	TRINITY_DN131263_c4_g2_i2
G46	TRINITY_DN135069_c6_g3_i3
G46	TRINITY_DN137069_c0_g1_i2
G46	TRINITY_DN118713_c0_g1_i9
G46	TRINITY_DN121195_c3_g1_i4
G46	TRINITY_DN128628_c4_g1_i4
G46	TRINITY_DN137649_c2_g2_i1
G46	TRINITY_DN134784_c1_g2_i1
G46	TRINITY_DN114343_c0_g1_i1
G46	TRINITY_DN138295_c1_g1_i2
G46	TRINITY_DN118568_c3_g1_i4
G46	TRINITY_DN128005_c5_g3_i1
G46	TRINITY_DN129428_c1_g2_i7
G46	TRINITY_DN116352_c3_g1_i1
G46	TRINITY_DN128751_c4_g2_i4
G46	TRINITY_DN117824_c2_g1_i2
G46	TRINITY_DN141013_c1_g7_i1
G46	TRINITY_DN122943_c1_g1_i2
G46	TRINITY_DN120931_c6_g3_i2
G46	TRINITY_DN131272_c4_g1_i3
G46	TRINITY_DN142453_c2_g4_i1
G46	TRINITY_DN137476_c7_g1_i1
G46	TRINITY_DN125288_c7_g1_i1
G46	TRINITY_DN141359_c1_g1_i2
G46	TRINITY_DN113294_c0_g1_i1
G46	TRINITY_DN139337_c6_g1_i2
G46	TRINITY_DN139303_c2_g4_i1
G46	TRINITY_DN141058_c0_g2_i4
G46	TRINITY_DN115909_c0_g1_i6
G46	TRINITY_DN116385_c6_g1_i10
G46	TRINITY_DN135343_c6_g1_i1
G46	TRINITY_DN118142_c0_g1_i1
G46	TRINITY_DN138829_c0_g2_i1
G46	TRINITY_DN139469_c1_g1_i2
G46	TRINITY_DN122584_c4_g1_i2
G46	TRINITY_DN124368_c3_g1_i1
G46	TRINITY_DN138495_c1_g1_i4
G46	TRINITY_DN125582_c1_g1_i1
G46	TRINITY_DN116241_c4_g1_i1
G46	TRINITY_DN122900_c11_g1_i1
G46	TRINITY_DN131980_c6_g1_i1
G46	TRINITY_DN142356_c1_g1_i5
G46	TRINITY_DN144447_c5_g3_i2
G46	TRINITY_DN136733_c4_g3_i9
G46	TRINITY_DN123299_c3_g2_i1
G46	TRINITY_DN144013_c0_g1_i5
G46	TRINITY_DN120667_c6_g1_i10
G46	TRINITY_DN141317_c3_g1_i1
G46	TRINITY_DN142525_c9_g1_i1
G46	TRINITY_DN121650_c5_g3_i4
G46	TRINITY_DN125468_c1_g1_i1
G46	TRINITY_DN141841_c3_g1_i5
G46	TRINITY_DN118739_c5_g1_i7
G46	TRINITY_DN116757_c3_g1_i1
G46	TRINITY_DN115642_c9_g1_i1
G46	TRINITY_DN119449_c2_g1_i1
G46	TRINITY_DN133532_c5_g1_i7
G46	TRINITY_DN123096_c10_g1_i1
G46	TRINITY_DN133428_c2_g1_i1
G46	TRINITY_DN131567_c5_g1_i6
G46	TRINITY_DN114597_c3_g1_i1
G46	TRINITY_DN123727_c1_g5_i2
G46	TRINITY_DN135211_c3_g1_i1
G46	TRINITY_DN134077_c1_g1_i1
G46	TRINITY_DN124736_c2_g1_i2
G46	TRINITY_DN139215_c2_g1_i1
G46	TRINITY_DN142570_c3_g1_i2
G46	TRINITY_DN129721_c8_g1_i5
G46	TRINITY_DN131856_c2_g4_i1
G46	TRINITY_DN134112_c2_g2_i1
G46	TRINITY_DN122829_c1_g1_i4
G46	TRINITY_DN131926_c3_g4_i1
G46	TRINITY_DN137341_c0_g1_i1
G46	TRINITY_DN136592_c1_g2_i1
G46	TRINITY_DN125616_c0_g1_i1
G46	TRINITY_DN126669_c4_g1_i2
G46	TRINITY_DN126994_c8_g1_i2
G46	TRINITY_DN127283_c6_g2_i1
G46	TRINITY_DN139900_c2_g1_i1
G46	TRINITY_DN117727_c0_g1_i1
G46	TRINITY_DN125842_c0_g1_i1
G46	TRINITY_DN123260_c0_g1_i1
G46	TRINITY_DN134591_c4_g2_i2
G46	TRINITY_DN123438_c4_g1_i6
G46	TRINITY_DN122128_c4_g1_i1
G46	TRINITY_DN127758_c4_g2_i1
G46	TRINITY_DN143093_c4_g2_i3
G46	TRINITY_DN135370_c2_g1_i1
G46	TRINITY_DN134561_c6_g2_i2
G46	TRINITY_DN121449_c8_g3_i1
G46	TRINITY_DN137933_c7_g1_i6
G46	TRINITY_DN120019_c0_g2_i10
G46	TRINITY_DN137248_c0_g1_i4
G46	TRINITY_DN120056_c4_g1_i7
G46	TRINITY_DN120383_c0_g1_i1
G46	TRINITY_DN115879_c0_g1_i2
G46	TRINITY_DN124775_c8_g1_i1
G46	TRINITY_DN116675_c1_g1_i1
G46	TRINITY_DN135013_c3_g1_i1
G46	TRINITY_DN113611_c0_g1_i3
G46	TRINITY_DN116765_c4_g1_i3
G46	TRINITY_DN142240_c2_g1_i6
G46	TRINITY_DN124645_c0_g1_i1
G46	TRINITY_DN135317_c0_g3_i1
G46	TRINITY_DN117258_c1_g4_i7
G46	TRINITY_DN137198_c3_g1_i1
G46	TRINITY_DN144056_c6_g1_i8
G46	TRINITY_DN123246_c3_g1_i2
G46	TRINITY_DN138694_c9_g2_i1
G46	TRINITY_DN128856_c1_g1_i3
G46	TRINITY_DN135867_c1_g1_i5
G46	TRINITY_DN142588_c2_g3_i1
G46	TRINITY_DN133320_c5_g3_i1
G46	TRINITY_DN121698_c0_g1_i6
G46	TRINITY_DN134599_c0_g1_i1
G46	TRINITY_DN119726_c8_g1_i5
G46	TRINITY_DN133239_c1_g1_i2
G46	TRINITY_DN144417_c7_g2_i4
G46	TRINITY_DN141914_c4_g3_i5
G46	TRINITY_DN144352_c7_g1_i5
G46	TRINITY_DN127771_c1_g1_i4
G46	TRINITY_DN135705_c8_g1_i2
G46	TRINITY_DN143488_c8_g2_i1
G46	TRINITY_DN114271_c5_g4_i2
G46	TRINITY_DN133416_c3_g1_i3
G46	TRINITY_DN121640_c8_g1_i2
G46	TRINITY_DN129205_c0_g3_i1
G46	TRINITY_DN112812_c1_g1_i4
G46	TRINITY_DN135811_c1_g4_i1
G46	TRINITY_DN136835_c1_g1_i8
G46	TRINITY_DN137772_c3_g1_i3
G46	TRINITY_DN140309_c6_g2_i3
G46	TRINITY_DN129224_c5_g1_i2
G46	TRINITY_DN140218_c3_g4_i5
G46	TRINITY_DN143830_c1_g1_i11
G46	TRINITY_DN121010_c6_g1_i2
G46	TRINITY_DN118766_c5_g2_i1
G46	TRINITY_DN139828_c3_g1_i3
G46	TRINITY_DN116007_c0_g4_i1
G46	TRINITY_DN137885_c6_g1_i3
G46	TRINITY_DN137237_c6_g1_i3
G46	TRINITY_DN123767_c6_g1_i2
G46	TRINITY_DN126535_c2_g1_i1
G46	TRINITY_DN128516_c5_g2_i1
G46	TRINITY_DN136697_c0_g1_i3
G46	TRINITY_DN129290_c1_g1_i2
G46	TRINITY_DN118782_c0_g1_i6
G46	TRINITY_DN127927_c1_g1_i3
G46	TRINITY_DN124226_c0_g2_i3
G46	TRINITY_DN138722_c2_g2_i3
G46	TRINITY_DN132569_c0_g1_i1
G46	TRINITY_DN138563_c0_g1_i10
G46	TRINITY_DN125424_c4_g1_i3
G46	TRINITY_DN118151_c3_g1_i6
G46	TRINITY_DN122842_c0_g1_i1
G46	TRINITY_DN117802_c2_g1_i3
G46	TRINITY_DN125811_c2_g1_i1
G46	TRINITY_DN120390_c5_g2_i2
G46	TRINITY_DN114508_c8_g2_i2
G46	TRINITY_DN121592_c2_g1_i3
G46	TRINITY_DN137224_c9_g1_i2
G46	TRINITY_DN137238_c0_g1_i1
G46	TRINITY_DN142412_c7_g1_i2
G46	TRINITY_DN132579_c2_g1_i1
G46	TRINITY_DN128401_c0_g2_i3
G46	TRINITY_DN125192_c10_g1_i1
G46	TRINITY_DN140232_c1_g2_i1
G46	TRINITY_DN127240_c1_g3_i1
G46	TRINITY_DN133972_c6_g3_i1
G46	TRINITY_DN121583_c6_g1_i1
G46	TRINITY_DN143858_c6_g1_i3
G46	TRINITY_DN140051_c4_g1_i1
G46	TRINITY_DN127167_c4_g2_i1
G46	TRINITY_DN121710_c0_g2_i1
G46	TRINITY_DN139305_c2_g2_i1
G46	TRINITY_DN124248_c0_g1_i2
G46	TRINITY_DN144152_c3_g1_i1
G46	TRINITY_DN143868_c0_g1_i2
G46	TRINITY_DN124198_c1_g1_i1
G46	TRINITY_DN135562_c3_g1_i3
G46	TRINITY_DN120539_c2_g3_i2
G46	TRINITY_DN137027_c7_g1_i5
G46	TRINITY_DN135662_c2_g1_i1
G46	TRINITY_DN114564_c8_g2_i1
G46	TRINITY_DN121182_c6_g2_i1
G46	TRINITY_DN112933_c0_g3_i1
G46	TRINITY_DN103684_c0_g1_i1
G46	TRINITY_DN143042_c1_g1_i2
G46	TRINITY_DN137592_c8_g2_i2
G46	TRINITY_DN121399_c0_g3_i3
G46	TRINITY_DN126358_c0_g1_i2
G46	TRINITY_DN142431_c6_g2_i1
G46	TRINITY_DN112284_c0_g1_i1
G46	TRINITY_DN142823_c0_g1_i5
G46	TRINITY_DN134261_c2_g1_i3
G46	TRINITY_DN128923_c1_g2_i2
G46	TRINITY_DN134513_c2_g4_i1
G46	TRINITY_DN108174_c0_g1_i2
G46	TRINITY_DN143826_c4_g3_i2
G46	TRINITY_DN143931_c3_g1_i3
G46	TRINITY_DN131239_c0_g2_i4
G46	TRINITY_DN122366_c1_g2_i3
G46	TRINITY_DN139965_c2_g1_i2
G46	TRINITY_DN122389_c4_g1_i1
G46	TRINITY_DN113183_c0_g1_i1
G46	TRINITY_DN122756_c7_g3_i1
G46	TRINITY_DN115834_c1_g6_i2
G46	TRINITY_DN127535_c7_g2_i3
G46	TRINITY_DN135677_c4_g1_i1
G46	TRINITY_DN129545_c2_g1_i4
G46	TRINITY_DN126281_c3_g1_i6
G46	TRINITY_DN117888_c0_g1_i1
G46	TRINITY_DN132277_c4_g3_i2
G46	TRINITY_DN121662_c4_g1_i5
G46	TRINITY_DN132535_c1_g2_i3
G46	TRINITY_DN124606_c6_g2_i1
G46	TRINITY_DN129938_c3_g1_i1
G46	TRINITY_DN122142_c11_g1_i1
G46	TRINITY_DN113591_c0_g1_i1
G46	TRINITY_DN143755_c4_g2_i1
G46	TRINITY_DN136462_c2_g1_i11
G46	TRINITY_DN124156_c3_g1_i5
G46	TRINITY_DN143666_c1_g1_i1
G46	TRINITY_DN118301_c2_g1_i2
G46	TRINITY_DN120510_c4_g1_i5
G46	TRINITY_DN134892_c2_g3_i2
G46	TRINITY_DN131584_c9_g1_i1
