stage	trans
G46XX	TRINITY_DN129146_c1_g1_i2
G46XX	TRINITY_DN122491_c0_g1_i10
G46XX	TRINITY_DN137038_c2_g1_i2
G46XX	TRINITY_DN141909_c4_g2_i3
G46XX	TRINITY_DN141475_c0_g1_i2
G46XX	TRINITY_DN135189_c6_g1_i1
G46XX	TRINITY_DN122672_c9_g2_i1
G46XX	TRINITY_DN139959_c1_g1_i2
G46XX	TRINITY_DN142714_c1_g1_i1
G46XX	TRINITY_DN117789_c8_g1_i3
G46XX	TRINITY_DN127679_c2_g2_i2
G46XX	TRINITY_DN133289_c2_g3_i5
G46XX	TRINITY_DN135297_c3_g1_i2
G46XX	TRINITY_DN126451_c0_g1_i1
G46XX	TRINITY_DN111475_c0_g1_i1
G46XX	TRINITY_DN123500_c4_g1_i2
G46XX	TRINITY_DN133580_c1_g1_i3
G46XX	TRINITY_DN123433_c2_g1_i4
G46XX	TRINITY_DN133374_c2_g1_i1
G46XX	TRINITY_DN133750_c1_g1_i4
G46XX	TRINITY_DN133171_c3_g1_i1
G46XX	TRINITY_DN126910_c6_g1_i3
G46XX	TRINITY_DN128207_c4_g1_i1
G46XX	TRINITY_DN116088_c3_g1_i2
G46XX	TRINITY_DN115098_c2_g5_i3
G46XX	TRINITY_DN140519_c1_g2_i3
G46XX	TRINITY_DN126381_c2_g1_i1
G46XX	TRINITY_DN114463_c0_g1_i1
G46XX	TRINITY_DN114177_c0_g1_i1
G46XX	TRINITY_DN141084_c4_g2_i2
G46XX	TRINITY_DN129356_c1_g1_i3
G46XX	TRINITY_DN121028_c0_g1_i2
G46XX	TRINITY_DN122664_c5_g1_i3
G46XX	TRINITY_DN118727_c0_g2_i2
G46XX	TRINITY_DN142691_c0_g1_i2
G46XX	TRINITY_DN119896_c1_g1_i1
G46XX	TRINITY_DN130459_c0_g1_i6
G46XX	TRINITY_DN138394_c5_g1_i1
G46XX	TRINITY_DN131719_c1_g1_i2
G46XX	TRINITY_DN128341_c2_g1_i2
G46XX	TRINITY_DN122669_c4_g1_i1
G46XX	TRINITY_DN127458_c3_g1_i1
G46XX	TRINITY_DN130124_c2_g2_i3
G46XX	TRINITY_DN119754_c5_g1_i2
G46XX	TRINITY_DN114725_c3_g4_i2
G46XX	TRINITY_DN142496_c9_g1_i7
G46XX	TRINITY_DN138169_c0_g2_i1
G46XX	TRINITY_DN121534_c3_g2_i1
G46XX	TRINITY_DN138657_c7_g2_i3
G46XX	TRINITY_DN114320_c5_g1_i2
G46XX	TRINITY_DN129027_c1_g1_i5
G46XX	TRINITY_DN118809_c3_g1_i2
G46XX	TRINITY_DN124371_c4_g1_i2
G46XX	TRINITY_DN144104_c11_g2_i1
G46XX	TRINITY_DN142551_c0_g2_i1
G46XX	TRINITY_DN134889_c3_g1_i1
G46XX	TRINITY_DN140903_c2_g1_i1
G46XX	TRINITY_DN138519_c1_g2_i3
G46XX	TRINITY_DN127298_c6_g4_i1
G46XX	TRINITY_DN134520_c1_g1_i7
G46XX	TRINITY_DN116088_c3_g2_i1
G46XX	TRINITY_DN140693_c0_g1_i7
G46XX	TRINITY_DN125385_c1_g2_i5
G46XX	TRINITY_DN119373_c1_g1_i4
G46XX	TRINITY_DN136388_c3_g1_i1
G46XX	TRINITY_DN112235_c0_g1_i1
G46XX	TRINITY_DN111560_c1_g3_i1
G46XX	TRINITY_DN113805_c0_g3_i1
G46XX	TRINITY_DN129014_c2_g2_i3
G46XX	TRINITY_DN118942_c3_g2_i2
G46XX	TRINITY_DN131383_c3_g4_i1
G46XX	TRINITY_DN115423_c5_g2_i12
G46XX	TRINITY_DN119301_c0_g1_i2
G46XX	TRINITY_DN124557_c3_g1_i1
G46XX	TRINITY_DN133484_c1_g2_i3
G46XX	TRINITY_DN125016_c9_g3_i1
G46XX	TRINITY_DN135395_c1_g2_i2
G46XX	TRINITY_DN121480_c0_g1_i7
G46XX	TRINITY_DN118801_c0_g1_i1
G46XX	TRINITY_DN119749_c1_g3_i1
G46XX	TRINITY_DN120743_c0_g1_i6
G46XX	TRINITY_DN126594_c4_g4_i2
G46XX	TRINITY_DN124187_c3_g1_i5
G46XX	TRINITY_DN123286_c5_g1_i3
G46XX	TRINITY_DN132217_c7_g1_i3
G46XX	TRINITY_DN143460_c8_g1_i1
G46XX	TRINITY_DN139390_c0_g1_i3
G46XX	TRINITY_DN128676_c4_g1_i1
G46XX	TRINITY_DN121031_c8_g1_i6
G46XX	TRINITY_DN116741_c5_g2_i3
G46XX	TRINITY_DN128353_c7_g1_i1
G46XX	TRINITY_DN144435_c5_g1_i3
G46XX	TRINITY_DN138022_c0_g1_i1
G46XX	TRINITY_DN144100_c3_g1_i14
G46XX	TRINITY_DN130350_c5_g2_i4
G46XX	TRINITY_DN111149_c0_g1_i1
G46XX	TRINITY_DN117909_c9_g2_i1
G46XX	TRINITY_DN115320_c6_g1_i3
G46XX	TRINITY_DN142176_c0_g2_i2
G46XX	TRINITY_DN140176_c0_g1_i1
G46XX	TRINITY_DN115732_c4_g3_i1
G46XX	TRINITY_DN122119_c0_g1_i4
G46XX	TRINITY_DN124531_c1_g3_i8
G46XX	TRINITY_DN121506_c5_g1_i6
G46XX	TRINITY_DN122372_c7_g1_i1
G46XX	TRINITY_DN135161_c0_g1_i1
G46XX	TRINITY_DN128961_c1_g3_i2
G46XX	TRINITY_DN141910_c7_g1_i2
G46XX	TRINITY_DN139003_c1_g3_i1
G46XX	TRINITY_DN131738_c3_g1_i1
G46XX	TRINITY_DN116782_c8_g1_i2
G46XX	TRINITY_DN113895_c0_g2_i2
G46XX	TRINITY_DN139331_c6_g2_i4
G46XX	TRINITY_DN130772_c0_g1_i1
G46XX	TRINITY_DN130973_c0_g1_i3
G46XX	TRINITY_DN132700_c2_g3_i1
G46XX	TRINITY_DN131232_c1_g1_i1
G46XX	TRINITY_DN126183_c1_g1_i2
G46XX	TRINITY_DN120399_c7_g2_i7
G46XX	TRINITY_DN140580_c0_g2_i1
G46XX	TRINITY_DN129418_c4_g2_i1
G46XX	TRINITY_DN137288_c2_g1_i1
G46XX	TRINITY_DN135023_c0_g1_i1
G46XX	TRINITY_DN144136_c2_g1_i12
G46XX	TRINITY_DN124883_c0_g4_i9
G46XX	TRINITY_DN119288_c1_g1_i1
G46XX	TRINITY_DN142071_c5_g4_i3
G46XX	TRINITY_DN132434_c2_g1_i1
G46XX	TRINITY_DN133907_c6_g4_i1
G46XX	TRINITY_DN128220_c1_g2_i1
G46XX	TRINITY_DN125929_c4_g4_i2
G46XX	TRINITY_DN136800_c2_g1_i6
G46XX	TRINITY_DN115752_c0_g1_i3
G46XX	TRINITY_DN130044_c4_g2_i6
G46XX	TRINITY_DN122414_c5_g2_i3
G46XX	TRINITY_DN111260_c0_g1_i3
G46XX	TRINITY_DN127947_c0_g1_i4
G46XX	TRINITY_DN113634_c3_g2_i1
G46XX	TRINITY_DN130536_c1_g3_i4
G46XX	TRINITY_DN136152_c4_g2_i2
G46XX	TRINITY_DN132587_c1_g8_i1
G46XX	TRINITY_DN118111_c0_g1_i1
G46XX	TRINITY_DN140177_c0_g1_i1
G46XX	TRINITY_DN134401_c0_g1_i2
G46XX	TRINITY_DN144148_c16_g1_i2
G46XX	TRINITY_DN132443_c3_g1_i9
G46XX	TRINITY_DN141055_c7_g2_i7
G46XX	TRINITY_DN114344_c0_g4_i1
G46XX	TRINITY_DN143953_c5_g2_i2
G46XX	TRINITY_DN141758_c2_g3_i2
G46XX	TRINITY_DN138937_c3_g1_i2
G46XX	TRINITY_DN126181_c1_g2_i4
G46XX	TRINITY_DN126907_c0_g2_i2
G46XX	TRINITY_DN125962_c5_g1_i3
G46XX	TRINITY_DN123977_c5_g1_i1
G46XX	TRINITY_DN123405_c1_g1_i7
G46XX	TRINITY_DN126950_c2_g1_i5
G46XX	TRINITY_DN125058_c3_g2_i2
G46XX	TRINITY_DN115190_c2_g1_i1
G46XX	TRINITY_DN114948_c1_g1_i2
G46XX	TRINITY_DN113949_c0_g1_i1
G46XX	TRINITY_DN142911_c0_g1_i1
G46XX	TRINITY_DN141896_c8_g1_i2
G46XX	TRINITY_DN110297_c0_g1_i2
G46XX	TRINITY_DN125526_c3_g2_i2
G46XX	TRINITY_DN131001_c5_g3_i4
G46XX	TRINITY_DN118644_c9_g1_i4
G46XX	TRINITY_DN125581_c10_g1_i1
G46XX	TRINITY_DN117607_c2_g2_i1
G46XX	TRINITY_DN133053_c4_g1_i4
G46XX	TRINITY_DN128849_c4_g3_i4
G46XX	TRINITY_DN118999_c9_g3_i2
G46XX	TRINITY_DN143433_c3_g1_i8
G46XX	TRINITY_DN143477_c1_g1_i2
G46XX	TRINITY_DN136019_c3_g1_i13
G46XX	TRINITY_DN135680_c3_g1_i4
G46XX	TRINITY_DN135974_c2_g2_i2
G46XX	TRINITY_DN137917_c2_g1_i4
G46XX	TRINITY_DN116382_c7_g1_i5
G46XX	TRINITY_DN140742_c4_g2_i3
G46XX	TRINITY_DN125821_c1_g1_i4
G46XX	TRINITY_DN117546_c4_g4_i1
G46XX	TRINITY_DN118377_c1_g1_i1
G46XX	TRINITY_DN118168_c4_g1_i2
G46XX	TRINITY_DN127250_c3_g1_i2
G46XX	TRINITY_DN130114_c11_g1_i4
G46XX	TRINITY_DN127787_c0_g1_i3
G46XX	TRINITY_DN142068_c3_g1_i1
G46XX	TRINITY_DN131098_c9_g1_i4
G46XX	TRINITY_DN124357_c1_g1_i2
G46XX	TRINITY_DN134608_c0_g1_i2
G46XX	TRINITY_DN138812_c0_g1_i1
G46XX	TRINITY_DN110727_c0_g1_i2
G46XX	TRINITY_DN144210_c4_g1_i1
G46XX	TRINITY_DN132304_c0_g1_i1
G46XX	TRINITY_DN136279_c0_g1_i1
G46XX	TRINITY_DN123101_c5_g1_i1
G46XX	TRINITY_DN140956_c0_g2_i1
G46XX	TRINITY_DN126001_c4_g3_i1
G46XX	TRINITY_DN127098_c1_g1_i1
G46XX	TRINITY_DN121606_c4_g2_i1
G46XX	TRINITY_DN122534_c4_g1_i1
G46XX	TRINITY_DN133302_c1_g1_i4
G46XX	TRINITY_DN136218_c3_g1_i2
G46XX	TRINITY_DN128805_c0_g1_i7
G46XX	TRINITY_DN126700_c0_g1_i1
G46XX	TRINITY_DN128767_c3_g1_i3
G46XX	TRINITY_DN132341_c4_g1_i1
G46XX	TRINITY_DN126560_c0_g2_i1
G46XX	TRINITY_DN118175_c0_g1_i2
G46XX	TRINITY_DN117693_c3_g1_i8
G46XX	TRINITY_DN130364_c6_g3_i3
G46XX	TRINITY_DN137419_c0_g1_i1
G46XX	TRINITY_DN128429_c9_g1_i1
G46XX	TRINITY_DN115725_c2_g2_i12
G46XX	TRINITY_DN130685_c3_g3_i1
G46XX	TRINITY_DN125318_c2_g1_i6
G46XX	TRINITY_DN111392_c0_g1_i2
G46XX	TRINITY_DN138445_c1_g4_i2
G46XX	TRINITY_DN114705_c0_g1_i1
G46XX	TRINITY_DN141620_c4_g1_i1
G46XX	TRINITY_DN140856_c3_g1_i2
G46XX	TRINITY_DN139718_c0_g1_i2
G46XX	TRINITY_DN136389_c2_g1_i4
G46XX	TRINITY_DN125511_c0_g1_i1
G46XX	TRINITY_DN119648_c0_g1_i3
G46XX	TRINITY_DN126477_c0_g1_i7
G46XX	TRINITY_DN142553_c2_g1_i2
G46XX	TRINITY_DN115308_c1_g1_i2
G46XX	TRINITY_DN143405_c1_g1_i3
G46XX	TRINITY_DN115196_c2_g2_i8
G46XX	TRINITY_DN140082_c1_g1_i4
G46XX	TRINITY_DN125404_c1_g1_i2
G46XX	TRINITY_DN136580_c0_g1_i3
G46XX	TRINITY_DN119721_c1_g5_i1
G46XX	TRINITY_DN123572_c5_g1_i2
G46XX	TRINITY_DN117450_c3_g1_i1
G46XX	TRINITY_DN119829_c1_g1_i4
G46XX	TRINITY_DN130439_c0_g1_i1
G46XX	TRINITY_DN127170_c2_g1_i2
G46XX	TRINITY_DN129328_c6_g1_i16
G46XX	TRINITY_DN114043_c4_g3_i2
G46XX	TRINITY_DN118265_c1_g1_i1
G46XX	TRINITY_DN141513_c5_g1_i1
G46XX	TRINITY_DN124109_c2_g1_i3
G46XX	TRINITY_DN123287_c4_g1_i1
G46XX	TRINITY_DN140059_c8_g5_i1
G46XX	TRINITY_DN116567_c1_g1_i4
G46XX	TRINITY_DN138574_c2_g1_i5
G46XX	TRINITY_DN126634_c1_g2_i2
G46XX	TRINITY_DN128660_c3_g1_i4
G46XX	TRINITY_DN127155_c1_g2_i1
G46XX	TRINITY_DN135766_c5_g2_i1
G46XX	TRINITY_DN127388_c0_g1_i2
G46XX	TRINITY_DN131537_c4_g1_i1
G46XX	TRINITY_DN129627_c6_g4_i1
G46XX	TRINITY_DN122862_c2_g1_i3
G46XX	TRINITY_DN128198_c6_g1_i5
G46XX	TRINITY_DN135424_c1_g1_i1
G46XX	TRINITY_DN115214_c0_g1_i2
G46XX	TRINITY_DN130843_c1_g1_i1
G46XX	TRINITY_DN142709_c1_g1_i5
G46XX	TRINITY_DN139196_c4_g1_i4
G46XX	TRINITY_DN126065_c0_g1_i2
G46XX	TRINITY_DN127111_c3_g1_i6
G46XX	TRINITY_DN115675_c1_g1_i2
G46XX	TRINITY_DN127658_c0_g1_i1
G46XX	TRINITY_DN140446_c0_g1_i3
G46XX	TRINITY_DN142761_c1_g2_i2
G46XX	TRINITY_DN131229_c3_g1_i3
G46XX	TRINITY_DN124188_c1_g1_i4
G46XX	TRINITY_DN118438_c1_g1_i4
G46XX	TRINITY_DN128310_c1_g3_i1
G46XX	TRINITY_DN126942_c1_g1_i1
G46XX	TRINITY_DN127719_c2_g1_i1
G46XX	TRINITY_DN135917_c4_g3_i2
G46XX	TRINITY_DN127041_c4_g1_i11
G46XX	TRINITY_DN130659_c3_g2_i4
G46XX	TRINITY_DN138808_c0_g1_i1
G46XX	TRINITY_DN124740_c5_g1_i4
G46XX	TRINITY_DN131326_c1_g1_i1
G46XX	TRINITY_DN127156_c0_g1_i7
G46XX	TRINITY_DN130398_c1_g2_i2
G46XX	TRINITY_DN115533_c0_g1_i3
G46XX	TRINITY_DN137882_c1_g1_i2
G46XX	TRINITY_DN123999_c3_g2_i2
G46XX	TRINITY_DN133831_c3_g1_i1
G46XX	TRINITY_DN134361_c3_g1_i1
G46XX	TRINITY_DN125005_c4_g1_i6
G46XX	TRINITY_DN131272_c6_g1_i1
G46XX	TRINITY_DN121649_c1_g1_i14
G46XX	TRINITY_DN122535_c2_g3_i1
G46XX	TRINITY_DN132293_c6_g1_i2
G46XX	TRINITY_DN138212_c2_g1_i2
G46XX	TRINITY_DN121373_c4_g2_i4
G46XX	TRINITY_DN134311_c8_g3_i1
G46XX	TRINITY_DN125619_c0_g1_i5
G46XX	TRINITY_DN128449_c1_g3_i1
G46XX	TRINITY_DN137343_c4_g1_i5
G46XX	TRINITY_DN123418_c2_g1_i1
G46XX	TRINITY_DN143237_c7_g1_i1
G46XX	TRINITY_DN119071_c2_g1_i10
G46XX	TRINITY_DN125217_c0_g1_i1
G46XX	TRINITY_DN132557_c6_g1_i1
G46XX	TRINITY_DN113027_c0_g1_i1
G46XX	TRINITY_DN126612_c3_g1_i1
G46XX	TRINITY_DN125831_c9_g1_i2
G46XX	TRINITY_DN137419_c0_g2_i1
G46XX	TRINITY_DN119084_c2_g2_i14
G46XX	TRINITY_DN121131_c0_g2_i4
G46XX	TRINITY_DN141535_c5_g4_i1
G46XX	TRINITY_DN126045_c2_g2_i4
G46XX	TRINITY_DN131819_c5_g1_i5
G46XX	TRINITY_DN131750_c1_g1_i2
G46XX	TRINITY_DN125601_c2_g1_i2
G46XX	TRINITY_DN127863_c0_g2_i16
G46XX	TRINITY_DN131801_c7_g2_i2
G46XX	TRINITY_DN117099_c0_g1_i1
G46XX	TRINITY_DN135422_c6_g1_i2
G46XX	TRINITY_DN126327_c1_g2_i14
G46XX	TRINITY_DN131995_c1_g1_i1
G46XX	TRINITY_DN140956_c0_g1_i8
G46XX	TRINITY_DN126552_c5_g1_i4
G46XX	TRINITY_DN139891_c1_g2_i4
G46XX	TRINITY_DN130296_c0_g1_i5
G46XX	TRINITY_DN138809_c0_g1_i3
G46XX	TRINITY_DN141442_c4_g1_i1
G46XX	TRINITY_DN140437_c1_g1_i7
G46XX	TRINITY_DN121908_c5_g1_i7
G46XX	TRINITY_DN125216_c3_g3_i3
G46XX	TRINITY_DN132601_c1_g2_i2
G46XX	TRINITY_DN107146_c0_g1_i1
G46XX	TRINITY_DN125286_c3_g1_i2
G46XX	TRINITY_DN137865_c4_g1_i3
G46XX	TRINITY_DN143300_c0_g1_i2
G46XX	TRINITY_DN115493_c0_g1_i1
G46XX	TRINITY_DN135303_c1_g3_i1
G46XX	TRINITY_DN116511_c5_g1_i5
G46XX	TRINITY_DN122000_c7_g2_i2
G46XX	TRINITY_DN138061_c4_g1_i1
G46XX	TRINITY_DN128932_c2_g1_i11
G46XX	TRINITY_DN140486_c1_g1_i2
G46XX	TRINITY_DN127992_c3_g1_i1
G46XX	TRINITY_DN128690_c0_g1_i2
G46XX	TRINITY_DN137926_c1_g1_i11
G46XX	TRINITY_DN131819_c4_g2_i3
G46XX	TRINITY_DN113489_c0_g1_i9
G46XX	TRINITY_DN134268_c1_g2_i2
G46XX	TRINITY_DN134872_c4_g1_i1
G46XX	TRINITY_DN113732_c0_g1_i3
G46XX	TRINITY_DN125799_c1_g1_i6
G46XX	TRINITY_DN134940_c0_g1_i1
G46XX	TRINITY_DN131970_c2_g1_i1
G46XX	TRINITY_DN142441_c0_g1_i11
G46XX	TRINITY_DN119106_c0_g5_i1
G46XX	TRINITY_DN130966_c1_g1_i7
G46XX	TRINITY_DN139113_c3_g1_i1
G46XX	TRINITY_DN133340_c5_g1_i1
G46XX	TRINITY_DN133834_c0_g2_i1
G46XX	TRINITY_DN144191_c4_g2_i1
G46XX	TRINITY_DN121497_c0_g3_i1
G46XX	TRINITY_DN130424_c7_g5_i3
G46XX	TRINITY_DN127309_c6_g1_i1
G46XX	TRINITY_DN121466_c0_g1_i2
G46XX	TRINITY_DN143845_c0_g2_i1
G46XX	TRINITY_DN125277_c4_g1_i2
G46XX	TRINITY_DN129954_c4_g4_i1
G46XX	TRINITY_DN133786_c6_g1_i4
G46XX	TRINITY_DN137188_c0_g2_i2
G46XX	TRINITY_DN143241_c0_g1_i1
G46XX	TRINITY_DN128164_c0_g1_i2
G46XX	TRINITY_DN138234_c3_g1_i1
G46XX	TRINITY_DN122675_c3_g1_i1
G46XX	TRINITY_DN98442_c0_g1_i1
G46XX	TRINITY_DN120790_c3_g1_i6
G46XX	TRINITY_DN137846_c2_g1_i1
G46XX	TRINITY_DN115235_c0_g3_i1
G46XX	TRINITY_DN139249_c6_g1_i1
G46XX	TRINITY_DN116381_c0_g1_i1
G46XX	TRINITY_DN113076_c0_g1_i1
G46XX	TRINITY_DN117280_c1_g1_i1
G46XX	TRINITY_DN134356_c0_g1_i5
G46XX	TRINITY_DN130850_c1_g3_i3
G46XX	TRINITY_DN130642_c9_g2_i1
G46XX	TRINITY_DN134434_c1_g1_i2
G46XX	TRINITY_DN123697_c3_g1_i2
G46XX	TRINITY_DN128232_c1_g2_i2
G46XX	TRINITY_DN139715_c6_g1_i1
G46XX	TRINITY_DN136636_c6_g1_i8
G46XX	TRINITY_DN128303_c0_g1_i2
G46XX	TRINITY_DN136612_c2_g1_i2
G46XX	TRINITY_DN119382_c5_g2_i2
G46XX	TRINITY_DN118580_c0_g1_i2
G46XX	TRINITY_DN124025_c1_g2_i1
G46XX	TRINITY_DN136780_c0_g1_i1
G46XX	TRINITY_DN125079_c5_g3_i2
G46XX	TRINITY_DN133468_c16_g1_i1
G46XX	TRINITY_DN140356_c1_g1_i5
G46XX	TRINITY_DN117768_c2_g4_i1
G46XX	TRINITY_DN115741_c4_g5_i2
G46XX	TRINITY_DN134252_c3_g1_i3
G46XX	TRINITY_DN127513_c2_g1_i1
G46XX	TRINITY_DN120088_c3_g1_i1
G46XX	TRINITY_DN126733_c2_g1_i1
G46XX	TRINITY_DN143218_c2_g2_i4
G46XX	TRINITY_DN119484_c5_g1_i2
G46XX	TRINITY_DN134570_c1_g4_i1
G46XX	TRINITY_DN115418_c1_g1_i1
G46XX	TRINITY_DN133363_c4_g1_i2
G46XX	TRINITY_DN125549_c1_g2_i1
G46XX	TRINITY_DN136367_c0_g1_i2
G46XX	TRINITY_DN127656_c5_g1_i1
G46XX	TRINITY_DN140507_c0_g2_i7
G46XX	TRINITY_DN115755_c2_g2_i7
G46XX	TRINITY_DN114196_c6_g4_i1
G46XX	TRINITY_DN129511_c5_g2_i1
G46XX	TRINITY_DN126177_c0_g1_i7
G46XX	TRINITY_DN126254_c1_g2_i4
G46XX	TRINITY_DN118948_c3_g2_i2
G46XX	TRINITY_DN120635_c0_g2_i2
G46XX	TRINITY_DN133529_c2_g2_i6
G46XX	TRINITY_DN142245_c2_g1_i3
G46XX	TRINITY_DN124010_c6_g1_i1
G46XX	TRINITY_DN136967_c4_g1_i9
G46XX	TRINITY_DN135914_c3_g1_i1
G46XX	TRINITY_DN129046_c0_g1_i1
G46XX	TRINITY_DN115454_c2_g1_i3
G46XX	TRINITY_DN133854_c0_g2_i1
G46XX	TRINITY_DN135111_c3_g1_i2
G46XX	TRINITY_DN117699_c3_g2_i4
G46XX	TRINITY_DN120431_c5_g1_i3
G46XX	TRINITY_DN124924_c2_g1_i1
G46XX	TRINITY_DN136191_c6_g2_i6
G46XX	TRINITY_DN141412_c4_g1_i3
G46XX	TRINITY_DN122055_c2_g1_i2
G46XX	TRINITY_DN121431_c5_g2_i1
G46XX	TRINITY_DN135933_c7_g2_i1
G46XX	TRINITY_DN118900_c0_g1_i1
G46XX	TRINITY_DN143601_c2_g1_i2
G46XX	TRINITY_DN132890_c6_g1_i2
G46XX	TRINITY_DN113701_c0_g1_i9
G46XX	TRINITY_DN122359_c0_g1_i7
G46XX	TRINITY_DN125636_c3_g1_i5
G46XX	TRINITY_DN120434_c4_g1_i2
G46XX	TRINITY_DN116757_c3_g3_i1
G46XX	TRINITY_DN125453_c3_g1_i5
G46XX	TRINITY_DN144031_c5_g1_i11
G46XX	TRINITY_DN133497_c4_g1_i1
G46XX	TRINITY_DN120187_c8_g1_i1
G46XX	TRINITY_DN118032_c4_g1_i1
G46XX	TRINITY_DN131477_c1_g1_i2
G46XX	TRINITY_DN143654_c2_g2_i1
G46XX	TRINITY_DN137466_c1_g2_i1
G46XX	TRINITY_DN118554_c4_g1_i8
G46XX	TRINITY_DN121424_c3_g1_i1
G46XX	TRINITY_DN143654_c2_g4_i2
G46XX	TRINITY_DN130923_c0_g1_i5
G46XX	TRINITY_DN124148_c2_g1_i4
G46XX	TRINITY_DN137003_c4_g1_i2
G46XX	TRINITY_DN130865_c6_g1_i5
G46XX	TRINITY_DN131593_c4_g2_i7
G46XX	TRINITY_DN133509_c0_g1_i2
G46XX	TRINITY_DN120409_c0_g1_i2
G46XX	TRINITY_DN132319_c4_g1_i1
G46XX	TRINITY_DN123374_c1_g1_i10
G46XX	TRINITY_DN137398_c2_g1_i1
G46XX	TRINITY_DN136537_c3_g1_i1
G46XX	TRINITY_DN122939_c0_g1_i2
G46XX	TRINITY_DN141146_c4_g1_i1
G46XX	TRINITY_DN128314_c2_g1_i1
G46XX	TRINITY_DN124924_c3_g3_i1
G46XX	TRINITY_DN142061_c6_g2_i1
G46XX	TRINITY_DN116690_c0_g1_i1
G46XX	TRINITY_DN128515_c8_g1_i4
G46XX	TRINITY_DN137136_c7_g3_i3
G46XX	TRINITY_DN115655_c0_g1_i1
G46XX	TRINITY_DN127078_c0_g1_i2
G46XX	TRINITY_DN122105_c1_g1_i1
G46XX	TRINITY_DN122389_c3_g1_i5
G46XX	TRINITY_DN133919_c0_g1_i3
G46XX	TRINITY_DN121527_c7_g1_i2
G46XX	TRINITY_DN114235_c0_g1_i1
G46XX	TRINITY_DN131999_c0_g2_i1
G46XX	TRINITY_DN118909_c5_g2_i2
G46XX	TRINITY_DN133078_c5_g1_i1
G46XX	TRINITY_DN125793_c1_g3_i1
G46XX	TRINITY_DN123603_c3_g1_i1
G46XX	TRINITY_DN110272_c0_g1_i2
G46XX	TRINITY_DN127391_c4_g1_i2
G46XX	TRINITY_DN114266_c0_g1_i1
G46XX	TRINITY_DN118035_c3_g1_i1
G46XX	TRINITY_DN126801_c2_g7_i1
G46XX	TRINITY_DN128632_c8_g1_i1
G46XX	TRINITY_DN125956_c1_g1_i1
G46XX	TRINITY_DN113271_c0_g1_i2
G46XX	TRINITY_DN141083_c4_g1_i3
G46XX	TRINITY_DN122672_c9_g1_i2
G46XX	TRINITY_DN140269_c3_g1_i2
G46XX	TRINITY_DN139097_c4_g1_i4
G46XX	TRINITY_DN144447_c6_g2_i1
G46XX	TRINITY_DN115052_c4_g3_i1
G46XX	TRINITY_DN139877_c3_g1_i2
G46XX	TRINITY_DN116078_c5_g2_i4
G46XX	TRINITY_DN123473_c0_g3_i1
G46XX	TRINITY_DN118224_c2_g2_i4
G46XX	TRINITY_DN142307_c1_g2_i11
G46XX	TRINITY_DN130368_c1_g3_i9
G46XX	TRINITY_DN126775_c5_g1_i1
G46XX	TRINITY_DN123667_c1_g2_i1
G46XX	TRINITY_DN127030_c0_g1_i7
G46XX	TRINITY_DN135956_c0_g1_i2
G46XX	TRINITY_DN119688_c1_g1_i2
G46XX	TRINITY_DN139166_c2_g1_i1
G46XX	TRINITY_DN135297_c2_g2_i1
G46XX	TRINITY_DN122436_c1_g1_i3
G46XX	TRINITY_DN135352_c0_g1_i2
G46XX	TRINITY_DN132793_c0_g1_i2
G46XX	TRINITY_DN142278_c8_g1_i1
G46XX	TRINITY_DN113671_c0_g5_i2
G46XX	TRINITY_DN131532_c0_g1_i3
G46XX	TRINITY_DN143633_c1_g2_i2
G46XX	TRINITY_DN113316_c0_g1_i1
G46XX	TRINITY_DN138093_c2_g5_i1
G46XX	TRINITY_DN115223_c4_g1_i1
G46XX	TRINITY_DN140093_c5_g2_i2
G46XX	TRINITY_DN122202_c0_g1_i5
G46XX	TRINITY_DN142589_c4_g1_i3
G46XX	TRINITY_DN138619_c1_g1_i4
G46XX	TRINITY_DN140872_c2_g1_i1
G46XX	TRINITY_DN130401_c0_g1_i2
G46XX	TRINITY_DN135877_c1_g1_i4
G46XX	TRINITY_DN115672_c5_g1_i6
G46XX	TRINITY_DN118626_c0_g3_i3
G46XX	TRINITY_DN128299_c0_g1_i5
G46XX	TRINITY_DN126924_c4_g3_i2
G46XX	TRINITY_DN133642_c2_g1_i3
G46XX	TRINITY_DN117628_c0_g1_i1
G46XX	TRINITY_DN111621_c0_g1_i2
G46XX	TRINITY_DN115775_c0_g1_i1
G46XX	TRINITY_DN128998_c2_g1_i2
G46XX	TRINITY_DN132512_c6_g2_i2
G46XX	TRINITY_DN120732_c2_g2_i2
G46XX	TRINITY_DN137141_c5_g1_i6
G46XX	TRINITY_DN130797_c1_g1_i2
G46XX	TRINITY_DN129817_c3_g1_i1
G46XX	TRINITY_DN123376_c4_g1_i1
G46XX	TRINITY_DN136429_c0_g1_i2
G46XX	TRINITY_DN132207_c6_g4_i2
G46XX	TRINITY_DN141120_c2_g1_i3
G46XX	TRINITY_DN133773_c2_g1_i1
G46XX	TRINITY_DN118358_c0_g1_i4
G46XX	TRINITY_DN137451_c3_g4_i8
G46XX	TRINITY_DN127713_c3_g1_i3
G46XX	TRINITY_DN116027_c3_g4_i3
G46XX	TRINITY_DN121928_c0_g2_i5
G46XX	TRINITY_DN129268_c7_g1_i3
G46XX	TRINITY_DN126491_c1_g1_i2
G46XX	TRINITY_DN128075_c0_g1_i1
G46XX	TRINITY_DN115618_c2_g1_i2
